"","State","FY","Category","Value","REGION6","C09WEEKS.[0.286,118)","C09WEEKS.[118,235)","C09WEEKS.[235,352)","C09WEEKS.[352,470)","C09WEEKS.[470,587]","FWRDAYS.[1,73.8)","FWRDAYS.[73.8,147)","FWRDAYS.[147,219)","FWRDAYS.[219,292)","FWRDAYS.[292,365]","FWWEEKS.[0.143,10.5)","FWWEEKS.[10.5,20.9)","FWWEEKS.[20.9,31.3)","FWWEEKS.[31.3,41.7)","FWWEEKS.[41.7,52.1]","FTC.0","FTC.1","GENDER.0","GENDER.1","INTLSHTL.0","INTLSHTL.1","MARRIED.0","MARRIED.1","FAMPOV.0","FAMPOV.1","SPOUSE.0","SPOUSE.1","SPOUSEFW.0","SPOUSEFW.1","SPOUSENF.0","SPOUSENF.1","YOUTH.0","YOUTH.1","BLWAGE.0","BLWAGE.1","CROWDED1.0","CROWDED1.1","CROWDED2.0","CROWDED2.1","D11.1","D11.2","D11.3","D11.4","D11.96","B17CODE.3","B17CODE.4","B17CODE.97","B17CODE.2","B17CODE.6","B17CODE.5","B17CODE.7","HHFAMGRD.1","HHFAMGRD.2","HHFAMGRD.3","HHFAMGRD.4","HHFAMGRD.5","HHFAMGRD.6","HHFAMGRD.7","HHFAMGRD.8","HHFAMGRD.9","HHFAMGRD.10","HHGRDKID.0","HHGRDKID.1","HHGRDKID.2","HHGRDKID.3","HHKID.0","HHKID.1","HHKID.2","HHKID.3","HHKID.4","HHKID.5","HHKID.6","HHKID.8","HHKID.7","HHOTHFAM.0","HHOTHFAM.1","HHPARENT.0","HHPARENT.2","HHPARENT.1","HHSIB.0","HHSIB.1","HHSIB.2","HHSIB.4","HHYTH018.0","HHYTH018.1","HHYTH018.2","HHYTH018.3","HHYTH018.4","HHYTH018.5","HHYTH018.6","HHYTH018.7","K018USFW.0","K018USFW.1","K018USFW.2","K018USFW.3","K018USNF.0","K018USNF.1","K018USNF.2","K018USNF.3","CROP.1","CROP.2","CROP.3","CROP.4","CROP.5","D22.0","D22.1","D22.95","D23.0","D23.1","D23.95","D26.0","D26.1","D26.95","D30.1","D30.4","D30.5","D30.6","D30.7","D30.8","D30.9","D30.97","D33A.3","D33A.5","D33A.10","D33A.11","D33A.12","D33A.97","D35x.1","D35x.2","D35x.3","D37A.1","D37A.2","D37A.3","D37A.4","D37A.5","D37A.6","E01x.0","E01x.1","E01x.7","G01.0","G01.2","G01.3","G01.4","G01.5","G01.6","G01.7","G01.8","G01.9","G01.10","G01.11","G01.12","G01.13","G01.14","G01.15","G01.95","G01.96","G01.1","RegionName","CV...._NOT SPECIFIED"
"225","SOUTH CAROLINA","2012","Migrant","5,135",2,1,NA,NA,NA,NA,0.0115636535774769,0.769697299979987,0.0269336978040714,0.064072567736697,0.127732780901768,0.0115636535774769,0.596799417100914,0.195560267397763,0.0415267076956245,0.154549954228222,0.808194651361535,0.191805348638465,0.385381605126487,0.614618394873513,0.881279439134755,0.118720560865245,0.814433834655099,0.185566165344901,0.826587945075728,0.173412054924272,0.814433834655099,0.185566165344901,0.894974813766768,0.105025186233232,0.998298387509613,0.00170161249038679,1,NA,0.984033402387279,0.015966597612721,0.880217840682298,0.119782159317702,0.915344355414733,0.084655644585267,0.813450256502187,0.184148092431724,NA,0.00240165106608867,NA,0.917683224156238,0.00834497404187208,NA,NA,0.0739718018018902,NA,NA,0.268338659486671,0.59421097109252,0.00170161249038679,0.015966597612721,0.0890585886205112,0.0191599171197136,0.0115636535774769,NA,NA,NA,1,NA,NA,NA,0.351641962807701,0.540139531452074,NA,0.0890585886205112,0.0191599171197136,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.341857690997697,0.549923803262078,NA,0.0890585886205112,0.0191599171197136,NA,NA,NA,0.951272006001286,0.0487279939987136,NA,NA,0.998298387509613,0.00170161249038679,NA,NA,0.00256970079499486,0.184148092431724,0.712113609693548,0.101168597079733,NA,0.0454354320929579,0.361143915842045,0.593420652064997,0.0454354320929579,0.301758238703491,0.652806329203551,0.197984093352025,0.799888891044712,0.00212701560326372,0.115858262417695,NA,NA,NA,NA,0.884141737582305,NA,NA,0.031933195225442,NA,0.0730919910077902,0.570587117273058,0.32438769649371,NA,0.894974813766768,0.0487279939987136,0.0562971922345186,0.0243639970090766,0.185416445445835,0.718461267114409,0.0345028960204369,0.0372553944102428,NA,1,NA,NA,0.0139653046435655,NA,0.00510483747116036,NA,0.0340602108287057,0.0851551872484058,0.11178838826959,0.0989983335512792,0.559299448571788,NA,0.0487279939987136,NA,0.0243639970090766,NA,NA,0.0185362984077159,NA,NA,"SOUTHEAST","7.5"
"226","SOUTH CAROLINA","2017","Non-Migrant","20,938",2,1,NA,NA,NA,NA,0.119474885800755,0.0458706318507482,0.263607279017887,0.40043446231709,0.170612741013521,0.11670891657983,0.016629084705208,0.150740164360295,0.111707844679986,0.604213989674681,1,NA,0.640102804104698,0.359897195895302,1,NA,0.394113712435282,0.605886287564718,0.734114685680015,0.265885314319985,0.414962529266307,0.585037470733693,0.792707810266067,0.207292189733933,0.778199122096055,0.221800877903945,0.93901399965844,0.0609860003415604,1,NA,0.789712003430558,0.210287996569442,0.910221801098686,0.0897781989013137,0.87649955489762,NA,0.00254238114946224,0.120958063952918,NA,0.847275937320513,0.14118037323794,NA,NA,0.0115436894415472,NA,NA,0.260785824843711,0.160368826550468,0.153259923373217,0.193113364411029,0.13630118021408,0.0236872052945502,0.0649593569400012,0.00752431837294386,NA,NA,0.999539005129846,NA,0.000460994870154018,NA,0.443364598569487,0.165844836558337,0.198127508866989,0.0995301338056414,0.0281735652595443,0.0649593569400012,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.474362662113198,0.192084547299097,0.172100708167997,0.077562006873929,0.0747778745664224,0.0091122009793562,NA,NA,0.993265259471951,0.0067347405280486,NA,NA,0.961377744589744,0.0110961728207425,0.0275260825895133,NA,0.156296152014731,0.0974653745395247,0.501460294955113,0.222273586442776,0.0225045920478546,0.0401297906154395,0.875754340120777,0.0841158692637834,0.0800718758602769,0.7839274993269,0.136000624812823,0.432455275950036,0.549890661781837,0.0176540622681274,0.375363025604428,0.0164052651807272,0.0038310166006549,0.00221277537505489,NA,0.598094062271897,NA,0.00409385496723811,0.0183126257780971,0.00254238114946224,0.0508880562196738,0.337109334614537,0.57271067089046,0.0184369313477694,0.871239755383477,0.0147421509766457,0.114018093639877,0.107922809962576,0.466525241167422,0.34796731738768,0.0775846314823217,NA,NA,0.980589970540541,0.0194100294594585,NA,0.0471156111924938,NA,0.062506148872667,0.0718615513247616,0.00113169258692355,0.0284416358658154,0.0336621051717384,0.0597036121101679,0.058921324594908,0.129543293647398,0.184087843545087,0.148304387720444,0.0162089562952793,0.0668577263858192,0.0283559751656001,0.0632981355208977,NA,NA,"SOUTHEAST","7.0"
"227","SOUTH CAROLINA","2017","Non-Migrant","26,925",2,1,NA,NA,NA,NA,0.119474885800755,0.0458706318507482,0.263607279017887,0.40043446231709,0.170612741013521,0.11670891657983,0.016629084705208,0.150740164360295,0.111707844679986,0.604213989674681,1,NA,0.640102804104698,0.359897195895302,1,NA,0.394113712435282,0.605886287564718,0.734114685680015,0.265885314319985,0.414962529266307,0.585037470733693,0.792707810266067,0.207292189733933,0.778199122096055,0.221800877903945,0.93901399965844,0.0609860003415604,1,NA,0.789712003430558,0.210287996569442,0.910221801098686,0.0897781989013137,0.87649955489762,NA,0.00254238114946224,0.120958063952918,NA,0.847275937320513,0.14118037323794,NA,NA,0.0115436894415472,NA,NA,0.260785824843711,0.160368826550468,0.153259923373217,0.193113364411029,0.13630118021408,0.0236872052945502,0.0649593569400012,0.00752431837294386,NA,NA,0.999539005129846,NA,0.000460994870154018,NA,0.443364598569487,0.165844836558337,0.198127508866989,0.0995301338056414,0.0281735652595443,0.0649593569400012,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.474362662113198,0.192084547299097,0.172100708167997,0.077562006873929,0.0747778745664224,0.0091122009793562,NA,NA,0.993265259471951,0.0067347405280486,NA,NA,0.961377744589744,0.0110961728207425,0.0275260825895133,NA,0.156296152014731,0.0974653745395247,0.501460294955113,0.222273586442776,0.0225045920478546,0.0401297906154395,0.875754340120777,0.0841158692637834,0.0800718758602769,0.7839274993269,0.136000624812823,0.432455275950036,0.549890661781837,0.0176540622681274,0.375363025604428,0.0164052651807272,0.0038310166006549,0.00221277537505489,NA,0.598094062271897,NA,0.00409385496723811,0.0183126257780971,0.00254238114946224,0.0508880562196738,0.337109334614537,0.57271067089046,0.0184369313477694,0.871239755383477,0.0147421509766457,0.114018093639877,0.107922809962576,0.466525241167422,0.34796731738768,0.0775846314823217,NA,NA,0.980589970540541,0.0194100294594585,NA,0.0471156111924938,NA,0.062506148872667,0.0718615513247616,0.00113169258692355,0.0284416358658154,0.0336621051717384,0.0597036121101679,0.058921324594908,0.129543293647398,0.184087843545087,0.148304387720444,0.0162089562952793,0.0668577263858192,0.0283559751656001,0.0632981355208977,NA,NA,"SOUTHEAST","8.1"
"228","SOUTH CAROLINA","2017","Migrant","4,693",2,1,NA,NA,NA,NA,0.249095016489233,0.0526199578674654,0.172128224167593,0.328640253054034,0.197516548421674,0.217894741975354,0.0838202323813451,0.0968544524669742,0.222883083613831,0.378547489562496,0.390022966142946,0.609977033857053,0.399112127475687,0.600887872524313,0.741740292344627,0.258259707655373,0.301368457591763,0.698631542408237,0.79291560427005,0.20708439572995,0.289165502580517,0.710834497419483,0.532737757492045,0.467262242507955,0.78892803105379,0.21107196894621,0.85052558966556,0.14947441033444,1,NA,0.501744590288214,0.498255409711786,0.818676082046675,0.181323917953325,0.978781325783636,0.021218674216364,NA,NA,NA,0.787175557399608,0.185258726371952,NA,NA,NA,0.02756571622844,NA,0.289165502580517,0.107197945598963,0.0721742524547488,0.421319733369006,0.110142565996766,NA,NA,NA,NA,NA,1,NA,NA,NA,0.39636344817948,0.0721742524547488,0.421319733369006,0.110142565996766,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.468537700634229,NA,0.437233739013466,0.0942285603523053,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,0.0787448476050579,0.0477420169690065,0.254714326069371,0.618798809356565,NA,NA,0.908653744368646,0.0913462556313539,0.0968544524669742,0.442135100036293,0.461010447496733,0.634942055013317,0.312437987119217,0.0526199578674654,0.0281169606557064,NA,0.124801098091144,NA,NA,0.84708194125315,NA,NA,0.0487504289479761,NA,0.236604721207454,0.228343213198866,0.486301636645704,NA,0.872504723446966,NA,0.127495276553034,0.13969823156428,0.198132550481919,0.387802071350065,0.274367146603736,NA,NA,0.984602826152012,0.015397173847988,NA,0.209509278707397,NA,0.0526199578674654,NA,NA,0.010609337108182,0.0880882580992092,0.0312002745138796,0.406280039929731,0.0474504174965383,0.0438502718418927,0.015397173847988,NA,0.0787448476050579,0.0162501429826587,NA,NA,NA,"SOUTHEAST","2.6"
"229","SOUTH DAKOTA","2012","Non-Migrant","25,248",3,1,NA,NA,NA,NA,0.339864081491984,0.165806731252612,0.214158169214877,0.227914557814279,0.0522564602262487,0.262857533162938,0.222534718009869,0.0789428332542008,0.137433833536589,0.298231082036403,1,NA,0.620496081323032,0.379503918676968,1,NA,0.428405353545048,0.571594646454952,0.811952122603175,0.188047877396825,0.423019411370296,0.576980588629705,0.885189199809329,0.114810800190671,0.696462979363644,0.303537020636356,0.92164879061291,0.0783512093870896,1,NA,0.858475036838017,0.141524963161983,0.88139691612321,0.11860308387679,0.936889275375956,0.00481452861380896,0.0001630517660331,0.0581331442442017,NA,0.938139040776177,0.053271828107407,0.00637930611923562,0.00220982499717984,NA,NA,NA,0.351872089300498,0.219592646311082,0.123063952614075,0.154800687879028,0.125702919045679,0.014329540637587,0.00444659023093099,0.00469369050754125,0.00123783119866377,0.000260052274915896,0.992589016279906,0.00741098372009416,NA,NA,0.604452207252426,0.102142104552389,0.159502012472958,0.112279921822313,0.0166700111174576,NA,0.00469369050754125,0.000260052274915896,NA,1,NA,0.989595018240873,0.000663221854490518,0.00974175990463602,1,NA,NA,NA,0.60659695512833,0.173340683938779,0.101443515413381,0.0993717275201287,0.0183239324220224,0.000663133302442417,NA,0.000260052274915896,0.981379998522432,0.0186200014775683,NA,NA,0.946511526490512,0.0534884735094878,NA,NA,0.120959278618491,0.100386661716672,0.60759789368366,0.167134829090554,0.00392133689062283,0.43508926452741,0.441533395547997,0.123377339924593,0.385117344296184,0.378228651301563,0.236654004402253,0.403632334612099,0.57726046167857,0.0191072037093316,0.221242559683714,0.00886938977559353,0.0203423152309542,NA,0.0043687137145376,0.646833715327333,0.0810590872555052,0.0172842190123625,0.0316116101911475,0.00948348305734425,0.155400114011357,0.398719289662701,0.40478550307745,NA,0.734858758618857,0.181577309671289,0.0835639317098538,0.084410165312783,0.485265920940265,0.319916643118989,0.0918798113277282,0.0148219674401883,0.00370549186004708,1,NA,NA,0.0745289058632399,NA,0.0310607495482725,0.0723455476210365,0.0339100789821887,0.0138604140185937,0.0546773888427583,0.0514330447552713,0.0849059199769395,0.103260345998676,0.137063480493092,0.131228717423508,0.0179700064610171,0.0362802805299451,0.0390097282208916,0.118465391264569,NA,NA,"MIDWEST","6.4"
"230","SOUTH DAKOTA","2012","Non-Migrant","27,199",3,1,NA,NA,NA,NA,0.339864081491984,0.165806731252612,0.214158169214877,0.227914557814279,0.0522564602262487,0.262857533162938,0.222534718009869,0.0789428332542008,0.137433833536589,0.298231082036403,1,NA,0.620496081323032,0.379503918676968,1,NA,0.428405353545048,0.571594646454952,0.811952122603175,0.188047877396825,0.423019411370296,0.576980588629705,0.885189199809329,0.114810800190671,0.696462979363644,0.303537020636356,0.92164879061291,0.0783512093870896,1,NA,0.858475036838017,0.141524963161983,0.88139691612321,0.11860308387679,0.936889275375956,0.00481452861380896,0.0001630517660331,0.0581331442442017,NA,0.938139040776177,0.053271828107407,0.00637930611923562,0.00220982499717984,NA,NA,NA,0.351872089300498,0.219592646311082,0.123063952614075,0.154800687879028,0.125702919045679,0.014329540637587,0.00444659023093099,0.00469369050754125,0.00123783119866377,0.000260052274915896,0.992589016279906,0.00741098372009416,NA,NA,0.604452207252426,0.102142104552389,0.159502012472958,0.112279921822313,0.0166700111174576,NA,0.00469369050754125,0.000260052274915896,NA,1,NA,0.989595018240873,0.000663221854490518,0.00974175990463602,1,NA,NA,NA,0.60659695512833,0.173340683938779,0.101443515413381,0.0993717275201287,0.0183239324220224,0.000663133302442417,NA,0.000260052274915896,0.981379998522432,0.0186200014775683,NA,NA,0.946511526490512,0.0534884735094878,NA,NA,0.120959278618491,0.100386661716672,0.60759789368366,0.167134829090554,0.00392133689062283,0.43508926452741,0.441533395547997,0.123377339924593,0.385117344296184,0.378228651301563,0.236654004402253,0.403632334612099,0.57726046167857,0.0191072037093316,0.221242559683714,0.00886938977559353,0.0203423152309542,NA,0.0043687137145376,0.646833715327333,0.0810590872555052,0.0172842190123625,0.0316116101911475,0.00948348305734425,0.155400114011357,0.398719289662701,0.40478550307745,NA,0.734858758618857,0.181577309671289,0.0835639317098538,0.084410165312783,0.485265920940265,0.319916643118989,0.0918798113277282,0.0148219674401883,0.00370549186004708,1,NA,NA,0.0745289058632399,NA,0.0310607495482725,0.0723455476210365,0.0339100789821887,0.0138604140185937,0.0546773888427583,0.0514330447552713,0.0849059199769395,0.103260345998676,0.137063480493092,0.131228717423508,0.0179700064610171,0.0362802805299451,0.0390097282208916,0.118465391264569,NA,NA,"MIDWEST","3.2"
"231","SOUTH DAKOTA","2012","Migrant","309",3,1,NA,NA,NA,NA,0.522893523092364,0.269713072516862,0.0566997232047038,0.0868949839283903,0.0637986972576796,0.472213248234156,0.186674253226306,0.170689395190058,0.0433474437354808,0.127075659614,0.798983161504432,0.201016838495568,0.441639610532823,0.558360389467177,0.644432176534765,0.355567823465235,0.186480750975655,0.813519249024346,0.598102450207475,0.401897549792525,0.186480750975655,0.813519249024346,0.707202900205806,0.292797099794194,0.717632340725819,0.282367659274181,0.937468136255996,0.0625318637440037,1,NA,0.614205139290197,0.385794860709803,0.672624387578973,0.327375612421028,0.990425523034781,0.00957447696521879,NA,NA,NA,0.997817435192714,0.00218256480728608,NA,NA,NA,NA,NA,0.123740614134944,0.543760769408516,0.149845062541393,0.118554557940897,0.0134521987958382,0.0477908153957261,0.00285598178268451,NA,NA,NA,1,NA,NA,NA,0.783863066145396,0.0378711183635756,0.121223102225709,0.00925189786959281,0.0477908153957261,NA,NA,NA,NA,1,NA,0.996425528607538,0.00357447139246257,NA,1,NA,NA,NA,0.787437060281628,0.0342971242273442,0.121223102225709,0.00925189786959281,0.0477908153957261,NA,NA,NA,0.997899849536877,0.00210015046312268,NA,NA,0.997899849536877,NA,0.00210015046312268,NA,0.028673901492391,0.146843155908922,0.516467268000785,0.269823488341417,0.0381921862564852,0.135541540931981,0.535034746290431,0.329423712777587,0.203975598562438,0.428121207285195,0.367903194152367,0.342304957695385,0.563311645725694,0.0943833965789203,0.265735492171088,0.0192135187930203,0.00103855420457202,0.00487457179309143,0.00255319386042467,0.706584669177803,NA,NA,0.105646057129166,NA,0.465963730462028,0.341842051573853,0.0865481608349527,NA,0.209091270380015,0.00351702108609762,0.787391708533888,0.549280606184458,0.110478645038427,0.0661942753331964,0.274046473443918,NA,NA,1,NA,NA,0.0225480272506224,0.00350469499988269,0.245922172148146,0.149666227210954,0.0560444073696152,0.0927994327634042,0.213605283182559,0.027799431947606,0.0245495009342969,0.0708810532928041,0.0345450621979166,0.0106988627603511,NA,0.0445846576028103,NA,0.0028511863390313,NA,NA,"MIDWEST","4.9"
"232","SOUTH DAKOTA","2017","Non-Migrant","25,914",3,1,NA,NA,NA,NA,0.27635398674241,0.247883209476084,0.189141650224252,0.167161777620305,0.119459375936949,0.0510103227274985,0.183921124826297,0.231007002059382,0.204424081270409,0.329637469116413,1,NA,0.623271032719005,0.376728967280995,1,NA,0.434800489629599,0.565199510370401,0.824832999309001,0.175167000690999,0.426285980704842,0.573714019295158,0.805158976847921,0.194841023152079,0.761831834866761,0.238168165133239,0.874820410351785,0.125179589648215,1,NA,0.843309338655013,0.156690661344987,0.938598846151406,0.0614011538485938,0.885778036007432,0.00393159221785104,NA,0.104745619226316,0.00554475254840113,0.931253079493701,0.0687469205062992,NA,NA,NA,NA,NA,0.327335751753946,0.282850530994566,0.118587425232454,0.127913936295191,0.0958358818927581,0.0336794941321527,0.0137969796989328,NA,NA,NA,1,NA,NA,NA,0.591048704721744,0.0744235478222875,0.183125164151679,0.103926109473204,0.0336794941321527,0.0137969796989328,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.621400735403163,0.108759648048282,0.13581458765456,0.114142514460775,0.00608553473428712,0.0137969796989328,NA,NA,0.998969488430551,NA,0.00103051156944857,NA,0.975386381137105,0.0246136188628946,NA,NA,0.198413457787282,0.0162686205075911,0.511574394743241,0.248472702950473,0.0252708240114135,0.0337217224260905,0.886909866447113,0.0793684111267966,0.0683684957730608,0.852263093100143,0.0793684111267966,0.197699525404262,0.746140288664917,0.0561601859308212,0.354164921857648,0.0450467726459172,0.0035405776390768,NA,0.0233039064280756,0.548677950606472,0.00550278925602447,0.0197630815667855,0.00890935794275873,NA,0.102213143022252,0.606592343497187,0.282285155537803,NA,0.91953810400232,NA,0.0804618959976799,0.052311313889722,0.412403695775847,0.41504269128104,0.120242299053391,NA,NA,1,NA,NA,0.00671459954140227,NA,NA,0.0264958663145967,0.0848127522744816,0.0226486544611819,0.0340454178016573,0.0213169917999063,0.0990116898671218,0.072152503000159,0.249345659796994,0.0587942427251434,0.139238452818117,0.0707533258977903,0.101197974333529,NA,0.0134718693679193,NA,"MIDWEST","7.9"
"233","SOUTH DAKOTA","2017","Non-Migrant","26,910",3,1,NA,NA,NA,NA,0.27635398674241,0.247883209476084,0.189141650224252,0.167161777620305,0.119459375936949,0.0510103227274985,0.183921124826297,0.231007002059382,0.204424081270409,0.329637469116413,1,NA,0.623271032719005,0.376728967280995,1,NA,0.434800489629599,0.565199510370401,0.824832999309001,0.175167000690999,0.426285980704842,0.573714019295158,0.805158976847921,0.194841023152079,0.761831834866761,0.238168165133239,0.874820410351785,0.125179589648215,1,NA,0.843309338655013,0.156690661344987,0.938598846151406,0.0614011538485938,0.885778036007432,0.00393159221785104,NA,0.104745619226316,0.00554475254840113,0.931253079493701,0.0687469205062992,NA,NA,NA,NA,NA,0.327335751753946,0.282850530994566,0.118587425232454,0.127913936295191,0.0958358818927581,0.0336794941321527,0.0137969796989328,NA,NA,NA,1,NA,NA,NA,0.591048704721744,0.0744235478222875,0.183125164151679,0.103926109473204,0.0336794941321527,0.0137969796989328,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.621400735403163,0.108759648048282,0.13581458765456,0.114142514460775,0.00608553473428712,0.0137969796989328,NA,NA,0.998969488430551,NA,0.00103051156944857,NA,0.975386381137105,0.0246136188628946,NA,NA,0.198413457787282,0.0162686205075911,0.511574394743241,0.248472702950473,0.0252708240114135,0.0337217224260905,0.886909866447113,0.0793684111267966,0.0683684957730608,0.852263093100143,0.0793684111267966,0.197699525404262,0.746140288664917,0.0561601859308212,0.354164921857648,0.0450467726459172,0.0035405776390768,NA,0.0233039064280756,0.548677950606472,0.00550278925602447,0.0197630815667855,0.00890935794275873,NA,0.102213143022252,0.606592343497187,0.282285155537803,NA,0.91953810400232,NA,0.0804618959976799,0.052311313889722,0.412403695775847,0.41504269128104,0.120242299053391,NA,NA,1,NA,NA,0.00671459954140227,NA,NA,0.0264958663145967,0.0848127522744816,0.0226486544611819,0.0340454178016573,0.0213169917999063,0.0990116898671218,0.072152503000159,0.249345659796994,0.0587942427251434,0.139238452818117,0.0707533258977903,0.101197974333529,NA,0.0134718693679193,NA,"MIDWEST","7.6"
"234","SOUTH DAKOTA","2017","Migrant","493",3,1,NA,NA,NA,NA,0.480548885095114,0.11557578179595,0.216451303125327,0.110373508763704,0.0770505212199048,NA,0.596124666891064,0.115575781829857,0.177926042515375,0.110373508763704,0.695650441218674,0.304349558781326,0.389814975853159,0.610185024146841,0.486128127361086,0.513871872638914,0.615387297212994,0.384612702787006,0.461663224006911,0.538336775993089,0.615387297212994,0.384612702787006,0.831838600338321,0.168161399661679,1,NA,1,NA,1,NA,0.461663224006911,0.538336775993089,0.942212109102025,0.0577878908979748,0.590922393858818,0.285086928459396,0.115575781829857,0.00841489585192877,NA,1,NA,NA,NA,NA,NA,NA,0.13483841211788,0.118788404615633,0.0924606254435412,0.115575781829857,0.480548885095114,NA,0.0577878908979748,NA,NA,NA,1,NA,NA,NA,0.942212109102025,NA,NA,NA,NA,0.0577878908979748,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.942212109102025,NA,NA,NA,0.0577878908979748,NA,NA,NA,0.942212109102025,0.0577878908979748,NA,NA,1,NA,NA,NA,0.00841489585192877,0.192626303015854,0.513871872638914,0.285086928493303,NA,0.169511146663446,0.734175701828627,0.0963131515079272,NA,0.845898957594098,0.154101042405902,0.91973685599432,0.0802631440056803,NA,NA,NA,NA,NA,0.00841489585192877,0.991585104148071,NA,NA,NA,NA,0.477713231509158,0.00841489585192877,0.513871872638914,NA,0.522286768490842,NA,0.477713231509158,0.477713231509158,NA,0.488963780947043,0.0333229875437991,NA,NA,1,NA,NA,NA,NA,NA,0.480548885095114,NA,0.0577878908979748,0.0385252606099524,NA,NA,0.241359394817198,0.13483841211788,0.0385252606099524,NA,NA,0.00841489585192877,NA,NA,NA,"MIDWEST","26.9"
"235","TENNESSEE","2012","Non-Migrant","42,737",1,1,NA,NA,NA,NA,0.110502636432317,0.201113976301037,0.166848875675198,0.286829144279027,0.23470536731242,0.110502636432317,0.0142918283827665,0.152184747329644,0.150652202846378,0.572368585008894,1,NA,0.751801156228994,0.248198843771006,1,NA,0.599189135035747,0.400810864964253,0.762359835912598,0.237640164087402,0.599189135035747,0.400810864964253,0.898328458946007,0.101671541053993,0.923116140822118,0.0768838591778821,0.923062414704461,0.0769375852955385,0.995259474005492,0.00474052599450765,0.773363409781798,0.226636590218202,0.83914544133862,0.16085455866138,0.699552156257322,0.0945601767770413,0.0382693361844759,0.167618330781161,NA,0.854956498167007,0.12447641233138,0.00310425940755869,0.0077050370787135,0.00975779301534071,NA,NA,0.433275483119363,0.178836522482339,0.169991137963116,0.132916132829307,0.0329682533882268,0.0257974043931732,0.0262150658244747,NA,NA,NA,0.985657486362287,NA,0.014342513637713,NA,0.694813190126453,0.176790936093422,0.0741585577608237,0.0276893097932135,0.00091547919739483,0.0256325270286931,NA,NA,NA,1,NA,0.999090213859263,NA,0.000909786140736994,0.999090213859263,NA,0.000909786140736994,NA,0.776670278065709,0.0794218185288087,0.101283220745867,0.0169921556309226,NA,0.0256325270286931,NA,NA,0.998271336113142,NA,0.00172866388685751,NA,0.971131934547179,0.0288680654528214,NA,NA,0.208731703364447,0.285395246686131,0.188508551185986,0.267980091882432,0.0493844068810043,0.1685574140967,0.727876841358431,0.103565744544869,0.188058429774235,0.503510067263384,0.308431502962382,0.421705921694983,0.577606922325702,0.000687155979315091,0.429572175771549,0.014342513637713,0.0497638503915567,NA,NA,0.506068741827656,0.000252718371525105,NA,0.12743879512092,NA,0.279408791047111,0.210942169845002,0.382210243986966,NA,0.716584573992731,0.0164915356068295,0.26692389040044,0.166399789349901,0.547093439721334,0.187314323485962,0.0991924474428026,NA,NA,0.952021081106174,0.0479789188938265,NA,0.0190912137657961,NA,0.0784957320614818,0.0583071922743355,0.00963507493344675,0.0298751713460197,0.0670087843297504,0.0241283896863296,0.101120651228492,0.194163327114912,0.275655118046526,0.0805512095970796,0.0394624988668983,NA,0.00716525819432076,0.0050349064008112,NA,0.0103054721538003,"EAST","3.1"
