shipment_date,begin_date,end_date,location,group,commodity,origin,organic,package,variety,properties,district,transportation,season,environment,import/export,reporting_city,1_lb_units,package_count,car_van_count
08/30/2025,08/24/2025,08/30/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH BLAINE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",151715,,
08/30/2025,08/24/2025,08/30/2025,Washington,Fruits,Cherries,Washington,No,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Air,2025,N/A,Exp (export),"Yakima, Washington",238104,13228,
08/30/2025,08/24/2025,08/30/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH SWEETGRASS MONTANA,Truck,2025,N/A,I (import),"Washington, District Of Columbia",37171,,
08/30/2025,08/24/2025,08/30/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH HIGHGATE SPRINGS VERMONT,Truck,2025,N/A,I (import),"Washington, District Of Columbia",37937,,
08/30/2025,08/24/2025,08/30/2025,Washington,Fruits,Cherries,Washington,Yes,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Truck,2025,N/A,D (domestic),"Yakima, Washington",7704,428,
08/30/2025,08/24/2025,08/30/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH OROVILLE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",3066217,,
08/30/2025,08/24/2025,08/30/2025,Washington,Fruits,Cherries,Washington,No,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Truck,2025,N/A,Exp (export),"Yakima, Washington",566910,31495,
08/30/2025,08/24/2025,08/30/2025,Oregon,Fruits,Cherries,Oregon,No,18 lb cartons/lugs,N/A,N/A,OREGON,Truck,2025,N/A,D (domestic),"Yakima, Washington",100836,5602,
08/30/2025,08/24/2025,08/30/2025,Oregon,Fruits,Cherries,Oregon,No,18 lb cartons/lugs,N/A,N/A,OREGON,Air,2025,N/A,D (domestic),"Yakima, Washington",1800,100,
08/30/2025,08/24/2025,08/30/2025,Washington,Fruits,Cherries,Washington,Yes,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Truck,2025,N/A,Exp (export),"Yakima, Washington",26352,1464,
08/23/2025,08/17/2025,08/23/2025,Oregon,Fruits,Cherries,Oregon,No,18 lb cartons/lugs,N/A,N/A,OREGON,Air,2025,N/A,D (domestic),"Yakima, Washington",22572,1254,
08/23/2025,08/17/2025,08/23/2025,Oregon,Fruits,Cherries,Oregon,No,18 lb cartons/lugs,N/A,N/A,OREGON,Truck,2025,N/A,D (domestic),"Yakima, Washington",499212,27734,
08/23/2025,08/17/2025,08/23/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH BLAINE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",230673,,
08/23/2025,08/17/2025,08/23/2025,Washington,Fruits,Cherries,Washington,No,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Air,2025,N/A,Exp (export),"Yakima, Washington",232380,12910,
08/23/2025,08/17/2025,08/23/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH LAKE CHAMPLAIN NEW YORK,Truck,2025,N/A,I (import),"Washington, District Of Columbia",388,,
08/23/2025,08/17/2025,08/23/2025,Washington,Fruits,Cherries,Washington,No,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Truck,2025,N/A,D (domestic),"Yakima, Washington",5033430,279635,
08/23/2025,08/17/2025,08/23/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH HIGHGATE SPRINGS VERMONT,Truck,2025,N/A,I (import),"Washington, District Of Columbia",75108,,
08/23/2025,08/17/2025,08/23/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH OROVILLE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",3068384,,
08/23/2025,08/17/2025,08/23/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH SUMAS WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",37402,,
08/23/2025,08/17/2025,08/23/2025,Washington,Fruits,Cherries,Washington,No,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Truck,2025,N/A,Exp (export),"Yakima, Washington",254772,14154,
08/16/2025,08/10/2025,08/16/2025,Oregon,Fruits,Cherries,Oregon,No,18 lb cartons/lugs,N/A,N/A,OREGON,Truck,2025,N/A,D (domestic),"Yakima, Washington",170640,9480,
